t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,scheduler_policy,background_offered_rps
56.6232344079981,53.0,0.0,0.02931596091205213,priority-mixed-rep2,mixed,priority,16.0
57.12932577099855,54.0,0.0,0.030344591119492503,priority-mixed-rep2,mixed,priority,16.0
57.633836773999064,54.0,0.0,0.030344591119492503,priority-mixed-rep2,mixed,priority,16.0
58.13913262499773,54.0,0.0,0.03017315275158583,priority-mixed-rep2,mixed,priority,16.0
58.646574799997325,53.0,0.0,0.02931596091205213,priority-mixed-rep2,mixed,priority,16.0
59.15203110400034,53.0,0.0,0.029830276015772372,priority-mixed-rep2,mixed,priority,16.0
59.65588558299714,53.0,0.0,0.029658837647865588,priority-mixed-rep2,mixed,priority,16.0
60.16198601599899,44.0,0.0,0.02708726212926449,priority-mixed-rep2,mixed,priority,16.0
60.66668590200061,14.0,0.0,0.012515000857191816,priority-mixed-rep2,mixed,priority,16.0
0.004914283999823965,0.0,0.0,0.0,priority-mixed-rep3,mixed,priority,16.0
0.5091111500005354,32.0,0.0,0.012000685753471574,priority-mixed-rep3,mixed,priority,16.0
1.016154988999915,64.0,0.0,0.03754500257157556,priority-mixed-rep3,mixed,priority,16.0
1.5294953920019907,55.0,0.0,0.030344591119492503,priority-mixed-rep3,mixed,priority,16.0
2.034586280999065,54.0,0.0,0.03017315275158583,priority-mixed-rep3,mixed,priority,16.0
2.5404847749996406,54.0,0.0,0.029830276015772372,priority-mixed-rep3,mixed,priority,16.0
3.047399012000824,52.0,0.0,0.028973084176238673,priority-mixed-rep3,mixed,priority,16.0
3.551830221000273,52.0,0.0,0.028973084176238673,priority-mixed-rep3,mixed,priority,16.0
4.059054728000774,53.0,0.0,0.02931596091205213,priority-mixed-rep3,mixed,priority,16.0
4.565729663001548,53.0,0.0,0.029487399279958804,priority-mixed-rep3,mixed,priority,16.0
5.069772195998667,52.0,0.0,0.028801645808331888,priority-mixed-rep3,mixed,priority,16.0
5.573555462000513,52.0,0.0,0.028630207440425215,priority-mixed-rep3,mixed,priority,16.0
6.077317453000433,52.0,0.0,0.028801645808331888,priority-mixed-rep3,mixed,priority,16.0
6.584366571001738,54.0,0.0,0.029487399279958804,priority-mixed-rep3,mixed,priority,16.0
7.088513679002062,54.0,0.0,0.030001714383679046,priority-mixed-rep3,mixed,priority,16.0
7.594835219999368,53.0,0.0,0.029144522544145346,priority-mixed-rep3,mixed,priority,16.0
8.101014436000696,53.0,0.0,0.029487399279958804,priority-mixed-rep3,mixed,priority,16.0
8.606812358000752,54.0,0.0,0.030344591119492503,priority-mixed-rep3,mixed,priority,16.0
9.115735601000779,52.0,0.0,0.028973084176238673,priority-mixed-rep3,mixed,priority,16.0
9.619569726000918,53.0,0.0,0.029144522544145346,priority-mixed-rep3,mixed,priority,16.0
10.12400757100113,53.0,0.0,0.029830276015772372,priority-mixed-rep3,mixed,priority,16.0
10.63044598399938,52.0,0.0,0.02931596091205213,priority-mixed-rep3,mixed,priority,16.0
11.135459368000738,53.0,0.0,0.029658837647865588,priority-mixed-rep3,mixed,priority,16.0
11.63972758700038,54.0,0.0,0.029830276015772372,priority-mixed-rep3,mixed,priority,16.0
12.147569269000087,53.0,0.0,0.02931596091205213,priority-mixed-rep3,mixed,priority,16.0
12.652240800001891,53.0,0.0,0.029658837647865588,priority-mixed-rep3,mixed,priority,16.0
13.156088415998966,54.0,0.0,0.03017315275158583,priority-mixed-rep3,mixed,priority,16.0
13.66476187200169,52.0,0.0,0.029144522544145346,priority-mixed-rep3,mixed,priority,16.0
14.170129439000448,52.0,0.0,0.028973084176238673,priority-mixed-rep3,mixed,priority,16.0
14.675131173000409,53.0,0.0,0.02931596091205213,priority-mixed-rep3,mixed,priority,16.0
15.179310772000463,60.0,0.0,0.05057431853248762,priority-mixed-rep3,mixed,priority,16.0
15.683606807000615,78.0,0.0,0.09840562317846735,priority-mixed-rep3,mixed,priority,16.0
16.192987705999258,100.0,0.0,0.12977884450540034,priority-mixed-rep3,mixed,priority,16.0
16.69716138700096,111.0,0.0,0.1419509686267787,priority-mixed-rep3,mixed,priority,16.0
17.21042306900199,123.0,0.0,0.1510372021258357,priority-mixed-rep3,mixed,priority,16.0
17.718749716001184,138.0,0.0,0.16115206583233332,priority-mixed-rep3,mixed,priority,16.0
18.224262802999874,157.0,0.0,0.1764100805760329,priority-mixed-rep3,mixed,priority,16.0
18.738761089000036,177.0,0.0,0.19321104063089323,priority-mixed-rep3,mixed,priority,16.0
19.24284129700027,195.0,0.0,0.20966912394993997,priority-mixed-rep3,mixed,priority,16.0
19.7493718730002,212.0,0.0,0.22612720726898683,priority-mixed-rep3,mixed,priority,16.0
20.257153713999287,228.0,0.0,0.2415566603805932,priority-mixed-rep3,mixed,priority,16.0
20.762243984001543,246.0,0.0,0.25818618206754673,priority-mixed-rep3,mixed,priority,16.0
21.26870235699971,254.0,9.0,0.27241556660380595,priority-mixed-rep3,mixed,priority,16.0
21.77365673800159,254.0,28.0,0.28664495114006516,priority-mixed-rep3,mixed,priority,16.0
22.29327088699938,253.0,43.0,0.2971026915823761,priority-mixed-rep3,mixed,priority,16.0
22.79760677000013,254.0,57.0,0.30876050060003424,priority-mixed-rep3,mixed,priority,16.0
23.314873505001742,253.0,70.0,0.31613235042002397,priority-mixed-rep3,mixed,priority,16.0
23.823401190002187,253.0,77.0,0.3132178981656094,priority-mixed-rep3,mixed,priority,16.0
24.328163169000618,254.0,87.0,0.31527515858049027,priority-mixed-rep3,mixed,priority,16.0
24.863595578000968,254.0,102.0,0.320075432881879,priority-mixed-rep3,mixed,priority,16.0
25.38464854400081,253.0,114.0,0.32401851534373394,priority-mixed-rep3,mixed,priority,16.0
