t_s,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,repeat_id,scenario,background_offered_rps
5.180584506999367,NVIDIA GeForce RTX 4080 SUPER,73.0,15746.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
6.206955139999991,NVIDIA GeForce RTX 4080 SUPER,72.0,15752.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
7.233307606999006,NVIDIA GeForce RTX 4080 SUPER,74.0,15752.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
8.263025525999183,NVIDIA GeForce RTX 4080 SUPER,75.0,15751.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
9.289412746999005,NVIDIA GeForce RTX 4080 SUPER,73.0,15751.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
10.315227627999775,NVIDIA GeForce RTX 4080 SUPER,73.0,15751.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
11.341239925999616,NVIDIA GeForce RTX 4080 SUPER,73.0,15779.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
12.367601621999711,NVIDIA GeForce RTX 4080 SUPER,75.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
13.393358445000558,NVIDIA GeForce RTX 4080 SUPER,70.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
14.42319334000058,NVIDIA GeForce RTX 4080 SUPER,75.0,15765.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
15.448213256999225,NVIDIA GeForce RTX 4080 SUPER,93.0,15800.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
16.660307500000272,NVIDIA GeForce RTX 4080 SUPER,31.0,15811.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
17.69081786499919,NVIDIA GeForce RTX 4080 SUPER,100.0,15792.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
18.726709124999616,NVIDIA GeForce RTX 4080 SUPER,99.0,15799.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
19.756687340999633,NVIDIA GeForce RTX 4080 SUPER,99.0,15801.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
20.79382919300042,NVIDIA GeForce RTX 4080 SUPER,100.0,15804.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
21.823626887999126,NVIDIA GeForce RTX 4080 SUPER,100.0,15812.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
22.85320794600011,NVIDIA GeForce RTX 4080 SUPER,100.0,15799.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
23.88567625900032,NVIDIA GeForce RTX 4080 SUPER,100.0,15796.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
24.91084076200059,NVIDIA GeForce RTX 4080 SUPER,100.0,15785.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
25.93381089200011,NVIDIA GeForce RTX 4080 SUPER,100.0,15784.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
26.96203541399882,NVIDIA GeForce RTX 4080 SUPER,100.0,15778.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
27.99066875400058,NVIDIA GeForce RTX 4080 SUPER,100.0,15776.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
29.02113954900051,NVIDIA GeForce RTX 4080 SUPER,100.0,15776.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
30.05620923999959,NVIDIA GeForce RTX 4080 SUPER,100.0,15775.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
31.083661046999623,NVIDIA GeForce RTX 4080 SUPER,100.0,15775.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
32.10797133400047,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
33.132964364000145,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
34.16445236099935,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
35.193832607999866,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
36.225845635999576,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
37.27556594399903,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
38.31572278500062,NVIDIA GeForce RTX 4080 SUPER,100.0,15771.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
39.4091377299992,NVIDIA GeForce RTX 4080 SUPER,99.0,15772.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
41.45374283199999,NVIDIA GeForce RTX 4080 SUPER,40.0,15799.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
42.89657429399995,NVIDIA GeForce RTX 4080 SUPER,57.0,15789.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
44.18553102700025,NVIDIA GeForce RTX 4080 SUPER,57.0,15789.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
45.223885813999004,NVIDIA GeForce RTX 4080 SUPER,62.0,15789.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
46.25448098999914,NVIDIA GeForce RTX 4080 SUPER,100.0,15779.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
47.63771520000046,NVIDIA GeForce RTX 4080 SUPER,96.0,15779.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
49.462954683000135,NVIDIA GeForce RTX 4080 SUPER,54.0,15779.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
51.2381337099996,NVIDIA GeForce RTX 4080 SUPER,54.0,15779.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
52.37911809399884,NVIDIA GeForce RTX 4080 SUPER,57.0,15779.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
53.42771457100025,NVIDIA GeForce RTX 4080 SUPER,97.0,15778.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
55.64841348200025,NVIDIA GeForce RTX 4080 SUPER,100.0,15778.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
57.550020390999634,NVIDIA GeForce RTX 4080 SUPER,1.0,15778.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
58.974486582999816,NVIDIA GeForce RTX 4080 SUPER,51.0,15776.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
60.01103734900062,NVIDIA GeForce RTX 4080 SUPER,63.0,15776.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
61.77044973299962,NVIDIA GeForce RTX 4080 SUPER,100.0,15777.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
0.025172370000291266,NVIDIA GeForce RTX 4080 SUPER,1.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
1.0507327939994866,NVIDIA GeForce RTX 4080 SUPER,74.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
2.0765836850005144,NVIDIA GeForce RTX 4080 SUPER,70.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
3.1053226980002364,NVIDIA GeForce RTX 4080 SUPER,68.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
4.130786931998955,NVIDIA GeForce RTX 4080 SUPER,72.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
5.155887568000253,NVIDIA GeForce RTX 4080 SUPER,73.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
6.187349734000236,NVIDIA GeForce RTX 4080 SUPER,72.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
7.2125948979992245,NVIDIA GeForce RTX 4080 SUPER,60.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
8.242334185999425,NVIDIA GeForce RTX 4080 SUPER,62.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
9.273479342999053,NVIDIA GeForce RTX 4080 SUPER,62.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
10.296770463999565,NVIDIA GeForce RTX 4080 SUPER,72.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
11.322210971999084,NVIDIA GeForce RTX 4080 SUPER,66.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
12.351646785000412,NVIDIA GeForce RTX 4080 SUPER,66.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
13.377640815999257,NVIDIA GeForce RTX 4080 SUPER,67.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
14.404612885999086,NVIDIA GeForce RTX 4080 SUPER,67.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
15.43149491999975,NVIDIA GeForce RTX 4080 SUPER,88.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
16.477573281999867,NVIDIA GeForce RTX 4080 SUPER,91.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
17.50298459899932,NVIDIA GeForce RTX 4080 SUPER,99.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
18.537993773999915,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
19.56613792799908,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
20.593250419999094,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
21.63149541200073,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
22.664631126999666,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
23.692804977999913,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
24.72579674699955,NVIDIA GeForce RTX 4080 SUPER,99.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
25.76068333299918,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
26.795551897999758,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
27.82003004699982,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
28.843479569999545,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
29.869602785000097,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
30.904675493999093,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
31.930392442000084,NVIDIA GeForce RTX 4080 SUPER,100.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
32.955544209000436,NVIDIA GeForce RTX 4080 SUPER,100.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
33.98280741099916,NVIDIA GeForce RTX 4080 SUPER,100.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
35.0535067059991,NVIDIA GeForce RTX 4080 SUPER,100.0,15729.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
36.08665646100053,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
37.12385636399995,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
38.16475208600059,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
39.424195350000446,NVIDIA GeForce RTX 4080 SUPER,99.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
40.66607292899971,NVIDIA GeForce RTX 4080 SUPER,41.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
42.06590092499937,NVIDIA GeForce RTX 4080 SUPER,51.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
43.377877872999306,NVIDIA GeForce RTX 4080 SUPER,55.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
44.43967296899973,NVIDIA GeForce RTX 4080 SUPER,58.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
45.47980403300062,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
47.14692031300001,NVIDIA GeForce RTX 4080 SUPER,62.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
48.686465803999454,NVIDIA GeForce RTX 4080 SUPER,3.0,15730.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
50.24474728200039,NVIDIA GeForce RTX 4080 SUPER,52.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
51.35299301399937,NVIDIA GeForce RTX 4080 SUPER,53.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
52.38644716999988,NVIDIA GeForce RTX 4080 SUPER,90.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
54.22247851800057,NVIDIA GeForce RTX 4080 SUPER,96.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
56.731515781999406,NVIDIA GeForce RTX 4080 SUPER,54.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
58.3398238259997,NVIDIA GeForce RTX 4080 SUPER,48.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
59.367803069999354,NVIDIA GeForce RTX 4080 SUPER,51.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
60.415538457000366,NVIDIA GeForce RTX 4080 SUPER,100.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
62.59188286300014,NVIDIA GeForce RTX 4080 SUPER,0.0,15737.0,16376.0,final-mixed-bg16-rep3,mixed,16.0
